0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00025879816719138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15173937004164e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,8.26719576719577e-07,1.56241440166224e-06,0,0,0,0,0,0,0,0,0,0,0,2.80583613916947e-06,0,0,0,0,0,1.75845498656106e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,4.30008584218366e-06,2.48904818797292e-06,1.3419216317767e-06,0,0,0,0,6.17283950617284e-07,0,0,0,0,1.46972369194591e-06,2.1043771043771e-06,0,0,0,0,0,1.35827768466264e-06,9.41796872297485e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.31578947368421e-05,0,5.71559213534522e-07,5.03220611916264e-07,0,0,5.37373303536528e-07,0,0,0,1.47116516280894e-06,0,4.97809637594584e-06,6.54321795459007e-07,0,1.05218855218855e-06,7.21277691911386e-06,0,0,1.28600823045267e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4.57038391224863e-06,8.34257887818855e-07,1.44439094848339e-06,0,0,0,0,5.1440329218107e-07,0,0,0,0,0,0,0,0,1.96116885663856e-06,4.97809637594584e-07,2.95913646779456e-06,5.20724848989794e-07,5.00614995008453e-07,4.97809637594584e-07,0,0,5.26094276094276e-07,0,0,0,0,2.08073241781107e-06,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.10464522715671e-07,5.2081102037869e-07,0,1.01617735550686e-06,9.74658869395711e-07,9.95619275189168e-07,0,5.54667091964685e-07,0,0,0,4.82253086419753e-07,0,5.63888575617458e-07,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93815884228291e-06,0,0,7.14340938963218e-07,5.20183104452767e-07,0,0,0,0,0,0,0,0,0,0,0,4.89193354353287e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
