0,0,0,0,0,0,0,0,0,0
0,3.0250961980591e-05,1.49734969104685e-05,6.17836952828149e-06,0.000120070749380019,3.70075680476657e-05,0.000109245176521998,3.22331098504384e-05,0,0
2.6459226332222e-05,2.46631932669482e-05,3.35624905605495e-05,0.00010021272428291,0.000165191131301138,1.70704783148024e-05,7.60551291035817e-05,3.95999275887038e-05,1.57479074967914e-05,3.34599233767755e-05
9.258830609694e-05,2.50195152218731e-05,0.000115045442949965,0.000207403399612246,5.95831347228843e-05,8.68365939623027e-05,8.39945571526965e-05,8.40289059436446e-05,3.003003003003e-05,5.55641988753806e-06
0,5.20924902163792e-05,0.000132790368271955,0.000199944560826316,0.000188396607023058,7.99753921870194e-05,4.93759429433548e-05,7.74844005670035e-05,1.49956512611343e-05,2.89511015894155e-05
1.93262856811549e-05,7.61051555806823e-05,0.000112555574314818,0.000141638378334994,0.000292978287053615,0.000226293043972602,0.000137546284324675,6.95683285215239e-05,0,4.2247570764681e-05
3.97851601352695e-05,7.4111404262888e-05,0.000107287765293383,0.000299123167312535,0.000415442070138996,0.000384140485663328,0.000140616991068553,0.000103438513969644,1.6638658258598e-05,5.35503909178537e-05
6.69944240025561e-05,2.02909725463141e-05,6.3453502180081e-05,0.000399644760213144,0.00016215850994347,0.00034497191928577,0.00015146647083123,7.91182273561161e-05,4.48365148577001e-05,0
0,5.78402452426398e-05,3.07084437984298e-05,9.28486957201638e-05,6.85606013388016e-05,6.82727006729738e-05,5.94899726346126e-05,0.000555452693945566,5.18358531317495e-05,0
0,0,0,2.73550410781534e-05,1.76262184123478e-05,6.48095140366606e-05,1.47714851251145e-05,0,0,0
