0,0,0,0,0,0,0,0,0,0
0,4.18062142614932e-05,6.80625154204137e-05,0.000292944228998689,0.000117691276798494,4.79075065739745e-05,3.49233432615409e-05,4.11344892124802e-05,0,0
0,2.72573145003462e-05,9.63703424651534e-05,0.000300812946989238,0.000295500231345576,6.24570607707201e-05,5.89324802155245e-05,5.55047947603474e-05,1.9153418885271e-05,3.62469869692082e-05
7.7145612343298e-05,7.61877265582395e-05,0.000221415636688571,0.000281423779183646,0.000117493806033052,1.4963283842272e-05,7.44615499171615e-05,5.45764448064215e-05,0,0
5.14493275572888e-05,8.25691103453591e-05,0.000158406431301111,0.000288945458801498,0.000249304673683554,0.000144845123011062,0.000120410945354933,7.99872020476724e-05,6.09008453037328e-05,0
2.14214182049923e-05,6.88574822261624e-05,0.000243375858684985,0.000239074857422696,0.000371932065799634,0.000345734686208192,0.00021638528383356,0.000100900961502079,0.00021308655880428,5.72737686139748e-05
9.6184366193119e-06,0.000170543139293139,0.000143859018162201,0.000317744591120483,0.000528077979514975,0.000449842555105713,0.000169222553981995,6.36502509638467e-05,3.74032191703966e-05,4.46388715293277e-05
8.9297863654919e-05,8.36730058929703e-05,0.000213601546924887,0.000615695030673481,0.00020919547224927,0.000198619407739411,0.000249410484309813,9.49731502989676e-05,7.76828984086957e-05,0.00111111111111111
4.83068450799478e-05,0,4.44808198704719e-05,0.000139426546814513,0.000130844953092084,8.1327260897853e-05,8.25866127100797e-05,0,5.01762440572511e-05,0
0,0,0,4.85656327167989e-05,7.81616382679381e-05,4.47440639541821e-05,2.88604453166712e-05,0,0,0
