0,0,0,0,0,0,0,0,0,0
0,2.59984326659164e-05,1.89310279548179e-05,1.11870170937621e-05,9.31512776749441e-05,2.56645844133846e-05,2.79133569400581e-05,1.63393353158394e-05,0,0
0,1.70128787492132e-05,4.02170109913091e-05,4.88045749982775e-05,3.27150194654366e-05,9.86303531624179e-06,6.46592796275626e-05,3.88648358737981e-05,2.20068001012313e-05,3.05558101873071e-05
1.39386420974869e-05,4.49226207856966e-05,8.72358389751035e-05,3.46821811623733e-05,3.33550935610374e-05,7.02000702000702e-05,4.27061027020761e-05,4.31968108411653e-05,7.61058175286919e-06,1.06020928531292e-05
9.16052911216152e-06,3.06821406929561e-05,6.05877006967586e-05,9.74625342552142e-05,2.3742888263e-05,2.26677184488027e-05,6.19003404518725e-05,3.99885746929449e-05,3.44579548342357e-05,0
2.4516814448576e-05,1.74130479450862e-05,4.56061513576951e-05,4.39049019823063e-05,2.56073202792905e-05,5.68674561765166e-05,4.61864812169478e-05,4.59263341600074e-05,7.23170378941279e-05,0
3.96135303974426e-06,4.45713903673797e-05,4.76187452778078e-05,9.41780821917808e-05,0.000101037416532693,0.000119364978315362,7.36137261286258e-05,2.24898514545311e-05,1.76371508946445e-05,4.81573783123247e-05
2.30413988104055e-05,6.84399456586831e-06,1.74821099741265e-05,0.000298513292211035,7.06393449378079e-05,3.1322611508497e-05,6.803626628803e-05,4.49363188167625e-05,4.22390943938162e-05,0
0,0,1.68350168350168e-05,3.16098917888038e-05,5.53969681565192e-05,1.02196196257575e-05,3.08369534631826e-05,0,0,0
0,0,0,5.7200711576852e-06,4.01010546577375e-05,3.28023722675624e-05,0,0,0,0
