0,0,0,0,0,0,0,0,0,0
0,9.24586132132604e-06,1.2664907651715e-05,4.54878342787222e-06,3.3949581099891e-05,3.0834695199038e-05,3.97885239949668e-05,0,0,0
3.17672098859557e-05,1.62591050988554e-05,2.90242061879608e-05,6.12023195679116e-05,7.31531711899711e-05,2.34087876588871e-05,3.3426789064426e-05,3.47791307825739e-05,1.2768945923514e-05,0
1.84607432295224e-05,4.40285304877561e-05,0.000182952050653855,0.000337372963916256,7.85397882567309e-05,6.11459515647631e-05,3.64785437765324e-05,0.000106423736750245,4.37588885242315e-05,0
0,5.94822877969383e-05,0.000111663669028885,0.000199506879223052,0.000202069188490139,4.17948811719285e-05,5.57234402794745e-05,5.30036004588597e-05,8e-06,0
1.61469154009279e-05,6.5359477124183e-05,0.000103226003777307,0.000103051513866374,0.000149480359067557,8.94267743762482e-05,6.38845753150001e-05,2.52058477566796e-05,0,0
9.58731406602783e-06,9.06820111621312e-05,7.91258179631432e-05,0.000386930509470672,0.000435543397696969,0.000298011518145176,0.000230403615107045,0.000104318325101257,1.2737555408366e-05,0
1.69568406014591e-05,2.37310794081469e-05,8.81472595783495e-05,0.000353407916337326,0.000170377101317583,0.000173361636225647,0.000102129204791751,8.08881519079493e-05,2.38950053465074e-05,0
0,0,4.27135034469797e-05,9.42800691933725e-05,5.66234150888334e-05,6.20574099995173e-05,1.02838866921364e-05,0,0,0
0,0,0,2.25258202214288e-05,3.47265931909832e-05,6.6171605029042e-05,1.46200967850407e-05,0,0,0
