0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15740740740741e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2.88679894268102e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23512659168772e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2.63027698102816e-06,0,0,0,0,0,0,0,0,1.37834974152338e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.00378037531566134,0,1.56150823122557e-06,0,0,0,0,0,0,0,0,0,0,0,7.17772035601493e-07,0,0,0,0,0,0,0,9.64506172839506e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2.37416904083571e-06,1.01194090265129e-06,0,0,0,0,0,6.29881582262535e-07,0,0,0,0,7.52785305630834e-07,3.18234857324706e-06,0,0,0,0,0,6.92316025076625e-07,1.8421738991639e-06,0,0,0,0,7.0786326414854e-06,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.03980986333928e-05,0,1.16468669927789e-06,0,2.9708853238265e-06,0,5.48954641623089e-07,1.194743130227e-06,5.17009616378865e-07,0,5.005005005005e-07,2.52985225662821e-06,8.60149767253592e-06,0,0,0,4.74833808167142e-06,0,5.17277053589903e-07,6.50448809678678e-07,6.13496932515337e-07,0,0,0,1.55183116076971e-06,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.02976006590464e-06,0,4.84777971688966e-07,3.25803649000869e-06,4.56065673456978e-06,4.88811644579622e-06,0,1.04231811548885e-06,0,1.46184582399376e-06,0,1.01230693530145e-06,2.45821042281219e-06,1.10889332446219e-06,0,0,9.98502246630055e-07,0,3.95452298566485e-06,5.24109014675052e-07,5.07178310431914e-07,5.05970451325643e-07,1.17843780714987e-06,0,8.67402995431678e-07,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.39120038259206e-06,0,0,0,0,7.1888675692797e-07,0,0,5.00801282051282e-07,1.01194090265129e-06,0,4.1957301991142e-06,0,1.52625152625153e-06,0,0,1.27713920817369e-06,1.11644523836106e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.61620515030708e-06,8.89365109516251e-07,0,1.80614087898856e-06,7.40740740740741e-07,1.43084407296158e-06,5.29100529100529e-07,5.1062091503268e-07,0,0,0,0,0,5.18457071754459e-07,0,0,4.84777971688966e-07,0,0,0,7.01951424961393e-07,7.52785305630834e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
