0,0,0,0,0,0,0,0,0,0
0,0,1.54323369187796e-05,0.000246950165456611,0.000152088941613055,3.76647834274953e-05,1.65117315852913e-05,0,0,0
0,0,0,0.00012012012012012,0.000126984126984127,0.000105945296911695,7.37150544569965e-05,0,0,0
0,1.54698183843322e-05,0,0.000156496971783596,3.36700336700337e-05,5.57631182735739e-05,1.58730158730159e-05,0,5.8713010803194e-05,0
0,8.29187396351575e-05,0.000164840928503994,0.000169098092266068,7.69195267910712e-05,8.00832866180828e-05,1.90020142135066e-05,0,0,0
1.82149362477231e-05,8.49184782608696e-05,0.000170724212107761,0.000213705656076364,0.000277623542476402,0.000153335037055967,0,2.26142017186793e-05,0,0
0.00016272636399563,4.56627954763391e-05,0.000440953111985759,0.000635826496906161,0.000771647467342777,0.000335703604235969,0.000123456790123457,0.000148219513098899,0,0
0.000128824476650564,5.29100529100529e-05,0.000196380060877819,0.00073387762590588,0.000170943093044326,0.0001161016386917,0.000137846530862307,0.000123459330438898,6.97520315279182e-05,0
0,0.00037037037037037,0.000126984126984127,6.34940791771167e-05,5.22397805929215e-05,4.93851548224604e-05,0,0,4.27350427350427e-05,0
0,0,0,7.71616845938981e-05,1.73463546635675e-05,6.58920687913198e-05,0,0,0,0
