0,0,0,0,0,0,0,0,0,0
0,0,0,0,1.54320987654321e-05,7.75602643253808e-06,1.54320987654321e-05,0,0,0
0,0,7.79885200898428e-06,2.34741784037559e-05,1.58334322922852e-05,1.87036500173009e-05,2.60414406124947e-05,0,0,0
0,1.68868999873348e-05,6.32771221564843e-05,5.5507096978828e-05,2.51967445806002e-05,0,1.76155580608794e-05,1.54320987654321e-05,1.50147895677242e-05,0
3.00295791354484e-05,2.31481481481481e-05,3.20978341986374e-05,0.000145581598485951,4.17480754137234e-05,8.68032950530802e-06,9.05665845529633e-06,0,0,0
0,3.89280764858847e-05,7.42304773844479e-05,7.18930231815059e-05,0.000110761785479982,3.71736847485665e-05,9.54699508329753e-06,8.05146496405021e-06,0,0
4.36619257092334e-05,8.57861009359264e-06,0.000156119493860601,0.000233481204763017,0.000308876639422163,0.000105818383095106,0.000158403294788532,4.78312513452539e-05,0,0
7.79125665178537e-06,2.36568806037236e-05,3.91175089970271e-05,0.000272265731353801,3.10727880059038e-05,8.88178346211919e-05,7.87550403225806e-05,2.90492190601609e-05,0,0
0,0,0,7.94110873760194e-06,3.74396285988843e-05,9.88933830437405e-06,0,0,1.85188614603974e-05,0
0,0,0,0,2.41547838549425e-05,0,0,0,0,0
